snapshot,name,carrier,region,components,attribute,value,status,aggregation
1/12/2017,hydro_서울특별시,hydro,서울특별시,generators,p_nom,0.416,TRUE,province
1/12/2017,ocean_서울특별시,ocean,서울특별시,generators,p_nom,0,TRUE,province
1/12/2017,bio_서울특별시,bio,서울특별시,generators,p_nom,6.865,TRUE,province
1/12/2017,waste_서울특별시,waste,서울특별시,generators,p_nom,18.45,TRUE,province
1/12/2016,fuelcell_서울특별시,fuelcell,서울특별시,generators,p_nom,42,TRUE,province
1/12/2016,IGCC_서울특별시,IGCC,서울특별시,generators,p_nom,0,TRUE,province
1/12/2016,solar_서울특별시,solar,서울특별시,generators,p_nom,25.850096,TRUE,province
1/12/2016,wind_서울특별시,wind,서울특별시,generators,p_nom,0,TRUE,province
1/12/2016,hydro_서울특별시,hydro,서울특별시,generators,p_nom,0.4,TRUE,province
1/12/2016,ocean_서울특별시,ocean,서울특별시,generators,p_nom,0,TRUE,province
1/12/2016,bio_서울특별시,bio,서울특별시,generators,p_nom,6.865,TRUE,province
1/12/2016,waste_서울특별시,waste,서울특별시,generators,p_nom,18.45,TRUE,province
1/12/2015,fuelcell_서울특별시,fuelcell,서울특별시,generators,p_nom,24.4,TRUE,province
1/12/2015,IGCC_서울특별시,IGCC,서울특별시,generators,p_nom,0,TRUE,province
1/12/2015,solar_서울특별시,solar,서울특별시,generators,p_nom,23.844437,TRUE,province
1/12/2015,wind_서울특별시,wind,서울특별시,generators,p_nom,0,TRUE,province
1/12/2015,hydro_서울특별시,hydro,서울특별시,generators,p_nom,0.3,TRUE,province
1/12/2015,ocean_서울특별시,ocean,서울특별시,generators,p_nom,0,TRUE,province
1/12/2015,bio_서울특별시,bio,서울특별시,generators,p_nom,5.8,TRUE,province
1/12/2015,waste_서울특별시,waste,서울특별시,generators,p_nom,23.45,TRUE,province
1/12/2014,fuelcell_서울특별시,fuelcell,서울특별시,generators,p_nom,24.4,TRUE,province
1/12/2014,IGCC_서울특별시,IGCC,서울특별시,generators,p_nom,0,TRUE,province
1/12/2014,solar_서울특별시,solar,서울특별시,generators,p_nom,22.305088,TRUE,province
1/12/2014,wind_서울특별시,wind,서울특별시,generators,p_nom,0,TRUE,province
1/12/2014,hydro_서울특별시,hydro,서울특별시,generators,p_nom,0.3,TRUE,province
1/12/2014,ocean_서울특별시,ocean,서울특별시,generators,p_nom,0,TRUE,province
1/12/2014,bio_서울특별시,bio,서울특별시,generators,p_nom,0,TRUE,province
1/12/2014,waste_서울특별시,waste,서울특별시,generators,p_nom,18.45,TRUE,province
1/12/2013,fuelcell_서울특별시,fuelcell,서울특별시,generators,p_nom,4.8,TRUE,province
1/12/2013,IGCC_서울특별시,IGCC,서울특별시,generators,p_nom,0,TRUE,province
1/12/2013,solar_서울특별시,solar,서울특별시,generators,p_nom,12.624878,TRUE,province
1/12/2013,wind_서울특별시,wind,서울특별시,generators,p_nom,0,TRUE,province
1/12/2013,hydro_서울특별시,hydro,서울특별시,generators,p_nom,0,TRUE,province
1/12/2013,ocean_서울특별시,ocean,서울특별시,generators,p_nom,0,TRUE,province
1/12/2013,bio_서울특별시,bio,서울특별시,generators,p_nom,0,TRUE,province
1/12/2013,waste_서울특별시,waste,서울특별시,generators,p_nom,18.45,TRUE,province
1/12/2012,fuelcell_서울특별시,fuelcell,서울특별시,generators,p_nom,4.8,TRUE,province
1/12/2012,IGCC_서울특별시,IGCC,서울특별시,generators,p_nom,0,TRUE,province
1/12/2012,solar_서울특별시,solar,서울특별시,generators,p_nom,5.631328,TRUE,province
1/12/2012,wind_서울특별시,wind,서울특별시,generators,p_nom,0,TRUE,province
1/12/2012,hydro_서울특별시,hydro,서울특별시,generators,p_nom,0,TRUE,province
1/12/2012,ocean_서울특별시,ocean,서울특별시,generators,p_nom,0,TRUE,province
1/12/2012,bio_서울특별시,bio,서울특별시,generators,p_nom,0,TRUE,province
1/12/2012,waste_서울특별시,waste,서울특별시,generators,p_nom,13.3,TRUE,province
1/9/2025,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/9/2025,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/9/2025,solar_부산광역시,solar,부산광역시,generators,p_nom,311.290965,TRUE,province
1/9/2025,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/9/2025,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/9/2025,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/9/2025,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/9/2025,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/8/2025,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/8/2025,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/8/2025,solar_부산광역시,solar,부산광역시,generators,p_nom,307.436425,TRUE,province
1/8/2025,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/8/2025,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/8/2025,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/8/2025,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/8/2025,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/7/2025,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/7/2025,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/7/2025,solar_부산광역시,solar,부산광역시,generators,p_nom,297.9978,TRUE,province
1/7/2025,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/7/2025,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/7/2025,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/7/2025,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/7/2025,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/6/2025,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/6/2025,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/6/2025,solar_부산광역시,solar,부산광역시,generators,p_nom,284.961665,TRUE,province
1/6/2025,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/6/2025,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/6/2025,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/6/2025,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/6/2025,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/5/2025,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/5/2025,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/5/2025,solar_부산광역시,solar,부산광역시,generators,p_nom,279.2207,TRUE,province
1/5/2025,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/5/2025,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/5/2025,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/5/2025,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/5/2025,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/4/2025,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/4/2025,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/4/2025,solar_부산광역시,solar,부산광역시,generators,p_nom,275.2013,TRUE,province
1/4/2025,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/4/2025,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/4/2025,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/4/2025,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/4/2025,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/3/2025,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/3/2025,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/3/2025,solar_부산광역시,solar,부산광역시,generators,p_nom,270.01552,TRUE,province
1/3/2025,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/3/2025,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/3/2025,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/3/2025,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/3/2025,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/2/2025,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/2/2025,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/2/2025,solar_부산광역시,solar,부산광역시,generators,p_nom,260.38241,TRUE,province
1/2/2025,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/2/2025,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/2/2025,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/2/2025,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/2/2025,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/1/2025,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/1/2025,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/1/2025,solar_부산광역시,solar,부산광역시,generators,p_nom,260.38241,TRUE,province
1/1/2025,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/1/2025,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/1/2025,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/1/2025,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/1/2025,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/12/2024,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/12/2024,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/12/2024,solar_부산광역시,solar,부산광역시,generators,p_nom,254.310375,TRUE,province
1/12/2024,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/12/2024,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/12/2024,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/12/2024,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/12/2024,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/11/2024,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/11/2024,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/11/2024,solar_부산광역시,solar,부산광역시,generators,p_nom,249.22708,TRUE,province
1/11/2024,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/11/2024,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/11/2024,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/11/2024,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/11/2024,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/10/2024,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/10/2024,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/10/2024,solar_부산광역시,solar,부산광역시,generators,p_nom,239.939005,TRUE,province
1/10/2024,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/10/2024,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/10/2024,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/10/2024,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/10/2024,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/9/2024,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/9/2024,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/9/2024,solar_부산광역시,solar,부산광역시,generators,p_nom,233.44417,TRUE,province
1/9/2024,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/9/2024,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/9/2024,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/9/2024,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/9/2024,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/8/2024,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/8/2024,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/8/2024,solar_부산광역시,solar,부산광역시,generators,p_nom,233.34897,TRUE,province
1/8/2024,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/8/2024,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/8/2024,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/8/2024,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/8/2024,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/7/2024,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/7/2024,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/7/2024,solar_부산광역시,solar,부산광역시,generators,p_nom,231.001485,TRUE,province
1/7/2024,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/7/2024,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/7/2024,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/7/2024,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/7/2024,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/6/2024,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/6/2024,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/6/2024,solar_부산광역시,solar,부산광역시,generators,p_nom,224.940395,TRUE,province
1/6/2024,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/6/2024,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/6/2024,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/6/2024,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/6/2024,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/5/2024,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,40.48,TRUE,province
1/5/2024,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/5/2024,solar_부산광역시,solar,부산광역시,generators,p_nom,216.405445,TRUE,province
1/5/2024,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/5/2024,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/5/2024,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/5/2024,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/5/2024,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/4/2024,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/4/2024,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/4/2024,solar_부산광역시,solar,부산광역시,generators,p_nom,213.87085,TRUE,province
1/4/2024,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/4/2024,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/4/2024,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/4/2024,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/4/2024,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/3/2024,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/3/2024,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/3/2024,solar_부산광역시,solar,부산광역시,generators,p_nom,213.436765,TRUE,province
1/3/2024,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/3/2024,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/3/2024,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/3/2024,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/3/2024,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/2/2024,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/2/2024,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/2/2024,solar_부산광역시,solar,부산광역시,generators,p_nom,211.576685,TRUE,province
1/2/2024,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/2/2024,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/2/2024,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/2/2024,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/2/2024,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/1/2024,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/1/2024,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/1/2024,solar_부산광역시,solar,부산광역시,generators,p_nom,209.027635,TRUE,province
1/1/2024,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/1/2024,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/1/2024,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/1/2024,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/1/2024,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/12/2023,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/12/2023,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/12/2023,solar_부산광역시,solar,부산광역시,generators,p_nom,206.79887,TRUE,province
1/12/2023,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/12/2023,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/12/2023,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/12/2023,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/12/2023,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/11/2023,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/11/2023,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/11/2023,solar_부산광역시,solar,부산광역시,generators,p_nom,202.72453,TRUE,province
1/11/2023,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/11/2023,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/11/2023,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/11/2023,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/11/2023,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/10/2023,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/10/2023,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/10/2023,solar_부산광역시,solar,부산광역시,generators,p_nom,197.17868,TRUE,province
1/10/2023,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/10/2023,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/10/2023,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/10/2023,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/10/2023,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/9/2023,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/9/2023,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/9/2023,solar_부산광역시,solar,부산광역시,generators,p_nom,195.15662,TRUE,province
1/9/2023,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/9/2023,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/9/2023,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/9/2023,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/9/2023,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/8/2023,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/8/2023,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/8/2023,solar_부산광역시,solar,부산광역시,generators,p_nom,193.881945,TRUE,province
1/8/2023,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/8/2023,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/8/2023,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/8/2023,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/8/2023,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/7/2023,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/7/2023,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/7/2023,solar_부산광역시,solar,부산광역시,generators,p_nom,192.434315,TRUE,province
1/7/2023,wind_부산광역시,wind,부산광역시,generators,p_nom,0.012,TRUE,province
1/7/2023,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/7/2023,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/7/2023,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/7/2023,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/6/2023,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/6/2023,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/6/2023,solar_부산광역시,solar,부산광역시,generators,p_nom,187.97084,TRUE,province
1/6/2023,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/6/2023,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/6/2023,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/6/2023,bio_부산광역시,bio,부산광역시,generators,p_nom,4.574,TRUE,province
1/6/2023,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/5/2023,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/5/2023,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/5/2023,solar_부산광역시,solar,부산광역시,generators,p_nom,185.77039,TRUE,province
1/5/2023,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/5/2023,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/5/2023,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/5/2023,bio_부산광역시,bio,부산광역시,generators,p_nom,6.69,TRUE,province
1/5/2023,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/4/2023,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/4/2023,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/4/2023,solar_부산광역시,solar,부산광역시,generators,p_nom,184.54379,TRUE,province
1/4/2023,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/4/2023,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/4/2023,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/4/2023,bio_부산광역시,bio,부산광역시,generators,p_nom,6.69,TRUE,province
1/4/2023,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/3/2023,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/3/2023,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/3/2023,solar_부산광역시,solar,부산광역시,generators,p_nom,181.692115,TRUE,province
1/3/2023,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/3/2023,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/3/2023,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/3/2023,bio_부산광역시,bio,부산광역시,generators,p_nom,6.69,TRUE,province
1/3/2023,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/2/2023,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/2/2023,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/2/2023,solar_부산광역시,solar,부산광역시,generators,p_nom,175.387735,TRUE,province
1/2/2023,wind_부산광역시,wind,부산광역시,generators,p_nom,0.762,TRUE,province
1/2/2023,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.02,TRUE,province
1/2/2023,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/2/2023,bio_부산광역시,bio,부산광역시,generators,p_nom,6.69,TRUE,province
1/2/2023,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/1/2023,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
1/1/2023,IGCC_부산광역시,IGCC,부산광역시,generators,p_nom,0,TRUE,province
1/1/2023,solar_부산광역시,solar,부산광역시,generators,p_nom,171.85947,TRUE,province
1/1/2023,wind_부산광역시,wind,부산광역시,generators,p_nom,0.758,TRUE,province
1/1/2023,hydro_부산광역시,hydro,부산광역시,generators,p_nom,0.01,TRUE,province
1/1/2023,ocean_부산광역시,ocean,부산광역시,generators,p_nom,0,TRUE,province
1/1/2023,bio_부산광역시,bio,부산광역시,generators,p_nom,6.69,TRUE,province
1/1/2023,waste_부산광역시,waste,부산광역시,generators,p_nom,0,TRUE,province
1/12/2022,fuelcell_부산광역시,fuelcell,부산광역시,generators,p_nom,41.68,TRUE,province
