name,bus0,bus1,length,circuits,voltage,r,x,b,s_nom,num_parallel,v_nom
820,113,113,6.571903251,1,154000,0.328595163,1.642975813,0,,1,154000
821,131,131,0.078162645,1,154000,0.003908132,0.019540661,0,,1,154000
822,93,93,0.054316828,1,154000,0.002715841,0.013579207,0,,1,154000
823,131,131,0.06869672,1,154000,0.003434836,0.01717418,0,,1,154000
824,92,92,0.326250801,1,345000,0.01631254,0.0815627,0,,1,345000
825,93,93,0.054368249,1,154000,0.002718412,0.013592062,0,,1,154000
826,40,40,0.05898632,1,345000,0.002949316,0.01474658,0,,1,345000
827,93,93,0.055489843,1,154000,0.002774492,0.013872461,0,,1,154000
828,131,131,0.065608878,1,154000,0.003280444,0.01640222,0,,1,154000
829,40,40,0.063706664,1,345000,0.003185333,0.015926666,0,,1,345000
830,93,93,0.055530361,1,154000,0.002776518,0.01388259,0,,1,154000
831,105,106,11.03519363,1,154000,0.551759681,2.758798407,0,,1,154000
832,106,92,10.87963679,1,345000,0.543981839,2.719909196,0,,1,345000
833,93,105,13.28073149,1,154000,0.664036575,3.320182873,0,,1,154000
834,92,92,0.196351861,1,154000,0.009817593,0.049087965,0,,1,154000
835,105,93,14.75828366,1,345000,0.737914183,3.689570916,0,,1,345000
836,113,197,25.46533915,1,154000,1.273266957,6.366334786,0,,1,154000
837,93,93,2.255716726,1,154000,0.112785836,0.563929182,0,,1,154000
838,105,105,3.468508247,1,345000,0.173425412,0.867127062,0,,1,345000
839,32,32,3.780306046,1,154000,0.189015302,0.945076512,0,,1,154000
840,32,198,8.324058047,1,154000,0.416202902,2.081014512,0,,1,154000
841,109,108,10.10349371,1,154000,0.505174685,2.525873427,0,,1,154000
842,36,36,1.025431613,1,345000,0.051271581,0.256357903,0,,1,345000
843,108,36,15.30773307,1,345000,0.765386653,3.826933267,0,,1,345000
844,109,109,0.924056859,1,154000,0.046202843,0.231014215,0,,1,154000
845,36,36,1.408732207,1,154000,0.07043661,0.352183052,0,,1,154000
846,199,199,0.050058972,1,154000,0.002502949,0.012514743,0,,1,154000
847,199,199,0.058194354,1,154000,0.002909718,0.014548588,0,,1,154000
848,199,199,0.044589707,1,154000,0.002229485,0.011147427,0,,1,154000
849,199,199,0.059882611,1,154000,0.002994131,0.014970653,0,,1,154000
850,199,199,0.065314291,1,154000,0.003265715,0.016328573,0,,1,154000
851,199,199,0.063543948,1,154000,0.003177197,0.015885987,0,,1,154000
852,199,199,0.060089008,1,154000,0.00300445,0.015022252,0,,1,154000
853,199,199,0.062064857,1,154000,0.003103243,0.015516214,0,,1,154000
854,200,148,28.27750723,1,154000,1.413875361,7.069376807,0,,1,154000
855,145,201,23.60401674,1,154000,1.180200837,5.901004186,0,,1,154000
856,202,202,4.226897032,1,154000,0.211344852,1.056724258,0,,1,154000
857,202,202,5.056691371,1,154000,0.252834569,1.264172843,0,,1,154000
858,202,202,0.869330553,1,154000,0.043466528,0.217332638,0,,1,154000
859,76,76,1.414334084,1,154000,0.070716704,0.353583521,0,,1,154000
860,149,202,31.31763323,1,154000,1.565881661,7.829408307,0,,1,154000
861,149,149,1.446081484,1,154000,0.072304074,0.361520371,0,,1,154000
862,74,203,46.7436001,1,154000,2.337180005,11.68590002,0,,1,154000
863,204,78,5.75586042,1,154000,0.287793021,1.438965105,0,,1,154000
864,205,205,0.581652086,1,154000,0.029082604,0.145413021,0,,1,154000
865,204,204,0.064286889,1,154000,0.003214344,0.016071722,0,,1,154000
866,204,204,0.229108164,1,154000,0.011455408,0.057277041,0,,1,154000
867,204,204,0.061954478,1,154000,0.003097724,0.015488619,0,,1,154000
868,78,206,18.95806125,1,154000,0.947903062,4.739515311,0,,1,154000
869,204,204,0.065990456,1,154000,0.003299523,0.016497614,0,,1,154000
870,204,204,0.218874701,1,154000,0.010943735,0.054718675,0,,1,154000
871,204,204,0.064146182,1,154000,0.003207309,0.016036545,0,,1,154000
872,77,207,7.759038075,1,154000,0.387951904,1.939759519,0,,1,154000
873,78,78,0.081028041,1,154000,0.004051402,0.02025701,0,,1,154000
874,78,78,0.077001821,1,154000,0.003850091,0.019250455,0,,1,154000
875,78,78,0.11952072,1,154000,0.005976036,0.02988018,0,,1,154000
876,78,78,0.786622624,1,154000,0.039331131,0.196655656,0,,1,154000
877,74,208,27.51902465,1,154000,1.375951233,6.879756163,0,,1,154000
878,78,209,20.69268376,1,154000,1.034634188,5.173170941,0,,1,154000
879,209,207,29.38241298,1,154000,1.469120649,7.345603246,0,,1,154000
880,114,2,12.86839674,1,154000,0.643419837,3.217099185,0,,1,154000
881,171,171,0.887093796,1,154000,0.04435469,0.221773449,0,,1,154000
882,234,210,27.56268453,1,154000,1.378134226,6.890671132,0,,1,154000
883,1,1,1.767112455,1,345000,0.088355623,0.441778114,0,,1,345000
884,152,68,3.059303036,1,345000,0.152965152,0.764825759,0,,1,345000
885,152,68,6.560144572,1,345000,0.328007229,1.640036143,0,,1,345000
886,68,68,1.522282527,1,154000,0.076114126,0.380570632,0,,1,154000
887,211,212,8.35905923,1,154000,0.417952962,2.089764808,0,,1,154000
888,211,211,0.172464405,1,154000,0.00862322,0.043116101,0,,1,154000
889,211,211,0.087403453,1,154000,0.004370173,0.021850863,0,,1,154000
890,211,211,0.083734363,1,154000,0.004186718,0.020933591,0,,1,154000
891,211,211,0.087144279,1,154000,0.004357214,0.02178607,0,,1,154000
892,211,211,0.082351579,1,154000,0.004117579,0.020587895,0,,1,154000
893,211,211,0.110579867,1,154000,0.005528993,0.027644967,0,,1,154000
894,211,211,0.105336058,1,154000,0.005266803,0.026334014,0,,1,154000
895,211,45,36.87895171,1,154000,1.843947586,9.219737928,0,,1,154000
896,211,211,3.975166144,1,154000,0.198758307,0.993791536,0,,1,154000
897,213,32,5.874278972,1,154000,0.293713949,1.468569743,0,,1,154000
898,123,123,2.065334438,1,154000,0.103266722,0.51633361,0,,1,154000
899,74,214,18.39326865,1,345000,0.919663432,4.598317162,0,,1,345000
900,215,216,15.22839326,1,154000,0.761419663,3.807098314,0,,1,154000
901,215,175,23.07910211,1,345000,1.153955106,5.769775528,0,,1,345000
902,216,217,8.055430685,1,154000,0.402771534,2.013857671,0,,1,154000
903,152,152,1.366601943,1,154000,0.068330097,0.341650486,0,,1,154000
904,68,68,1.460724695,1,154000,0.073036235,0.365181174,0,,1,154000
905,28,28,5.193969448,1,154000,0.259698472,1.298492362,0,,1,154000
906,218,219,8.084915847,1,154000,0.404245792,2.021228962,0,,1,154000
907,120,220,13.69877348,1,154000,0.684938674,3.424693371,0,,1,154000
908,220,221,8.71586228,1,154000,0.435793114,2.17896557,0,,1,154000
909,217,218,12.48298486,1,154000,0.624149243,3.120746216,0,,1,154000
910,218,222,15.07493112,1,154000,0.753746556,3.768732781,0,,1,154000
911,120,120,1.79519072,1,154000,0.089759536,0.44879768,0,,1,154000
912,220,133,22.60270369,1,154000,1.130135184,5.650675921,0,,1,154000
913,120,133,19.98250476,1,154000,0.999125238,4.995626189,0,,1,154000
914,223,224,12.28809658,1,154000,0.614404829,3.072024144,0,,1,154000
915,349,92,6.856744126,1,154000,0.342837206,1.714186032,0,,1,154000
916,221,221,2.506525087,1,154000,0.125326254,0.626631272,0,,1,154000
917,221,221,2.387373899,1,154000,0.119368695,0.596843475,0,,1,154000
918,221,221,4.655770707,1,154000,0.232788535,1.163942677,0,,1,154000
919,221,225,41.43925652,1,154000,2.071962826,10.35981413,0,,1,154000
920,225,225,7.021705477,1,154000,0.351085274,1.755426369,0,,1,154000
921,221,226,23.46935722,1,154000,1.173467861,5.867339306,0,,1,154000
922,227,80,26.85024062,1,154000,1.342512031,6.712560154,0,,1,154000
923,228,229,10.37009712,1,154000,0.518504856,2.592524279,0,,1,154000
924,221,221,1.726401133,1,154000,0.086320057,0.431600283,0,,1,154000
925,211,43,23.35000702,1,154000,1.167500351,5.837501754,0,,1,154000
926,225,228,30.50201765,1,154000,1.525100883,7.625504414,0,,1,154000
927,68,68,1.778045931,1,154000,0.088902297,0.444511483,0,,1,154000
928,292,292,4.232003733,1,154000,0.211600187,1.058000933,0,,1,154000
929,180,41,104.0779383,1,765000,5.203896914,26.01948457,0,,1,765000
930,23,23,3.340407277,1,154000,0.167020364,0.835101819,0,,1,154000
931,74,74,0.217597419,1,345000,0.010879871,0.054399355,0,,1,345000
932,124,129,15.62704667,1,345000,0.781352334,3.906761668,0,,1,345000
933,124,129,4.540250549,1,154000,0.227012527,1.135062637,0,,1,154000
934,230,124,11.15914316,1,154000,0.557957158,2.78978579,0,,1,154000
935,129,129,2.316463338,1,154000,0.115823167,0.579115835,0,,1,154000
936,127,127,9.336431529,1,154000,0.466821576,2.334107882,0,,1,154000
937,124,127,6.997748659,1,154000,0.349887433,1.749437165,0,,1,154000
938,28,153,15.01816372,1,345000,0.750908186,3.754540929,0,,1,345000
939,153,9,39.02476433,1,345000,1.951238216,9.756191082,0,,1,345000
940,153,153,2.025667847,1,154000,0.101283392,0.506416962,0,,1,154000
941,68,68,2.361647142,1,154000,0.118082357,0.590411785,0,,1,154000
942,231,231,2.058143999,1,154000,0.1029072,0.514536,0,,1,154000
943,231,231,0.053192823,1,154000,0.002659641,0.013298206,0,,1,154000
944,231,231,0.057759827,1,154000,0.002887991,0.014439957,0,,1,154000
945,231,232,14.57289649,1,154000,0.728644825,3.643224123,0,,1,154000
946,231,233,17.97881867,1,154000,0.898940934,4.494704668,0,,1,154000
947,234,234,19.4986155,1,345000,0.974930775,4.874653876,0,,1,345000
948,234,234,7.806715546,1,154000,0.390335777,1.951678887,0,,1,154000
949,123,235,19.19653895,1,154000,0.959826948,4.799134738,0,,1,154000
950,127,185,17.62804941,1,154000,0.881402471,4.407012353,0,,1,154000
951,128,123,8.36903513,1,154000,0.418451757,2.092258783,0,,1,154000
952,236,236,2.005248605,1,154000,0.10026243,0.501312151,0,,1,154000
953,76,202,29.65235006,1,154000,1.482617503,7.413087515,0,,1,154000
954,152,152,0.687656312,1,345000,0.034382816,0.171914078,0,,1,345000
955,178,178,0.618858989,1,154000,0.030942949,0.154714747,0,,1,154000
956,160,160,3.870415838,1,345000,0.193520792,0.967603959,0,,1,345000
957,19,9,9.199270301,1,154000,0.459963515,2.299817575,0,,1,154000
958,7,7,9.443459807,1,154000,0.47217299,2.360864952,0,,1,154000
959,92,92,0.479891908,1,154000,0.023994595,0.119972977,0,,1,154000
960,237,238,33.63249686,1,154000,1.681624843,8.408124214,0,,1,154000
961,159,239,26.31793191,1,345000,1.315896595,6.579482977,0,,1,345000
962,240,159,32.91502952,1,345000,1.645751476,8.22875738,0,,1,345000
963,159,158,13.9144634,1,345000,0.69572317,3.478615851,0,,1,345000
964,68,165,6.428513788,1,154000,0.321425689,1.607128447,0,,1,154000
965,147,134,16.33834849,1,345000,0.816917425,4.084587123,0,,1,345000
966,241,242,32.28851615,1,154000,1.614425808,8.072129038,0,,1,154000
967,243,237,19.19993726,1,154000,0.959996863,4.799984315,0,,1,154000
968,243,143,34.32330944,1,154000,1.716165472,8.580827359,0,,1,154000
969,243,243,1.555517288,1,154000,0.077775864,0.388879322,0,,1,154000
970,237,244,36.85117462,1,154000,1.842558731,9.212793655,0,,1,154000
971,136,243,1.6880131,1,154000,0.084400655,0.422003275,0,,1,154000
972,238,245,22.25306585,1,154000,1.112653293,5.563266464,0,,1,154000
973,245,245,0.243212346,1,154000,0.012160617,0.060803087,0,,1,154000
974,92,92,0.638027941,1,154000,0.031901397,0.159506985,0,,1,154000
975,161,161,8.504539473,1,154000,0.425226974,2.126134868,0,,1,154000
976,246,161,37.48513906,1,154000,1.874256953,9.371284765,0,,1,154000
977,25,18,11.6962578,1,154000,0.58481289,2.924064451,0,,1,154000
978,64,64,0.064163711,1,154000,0.003208186,0.016040928,0,,1,154000
979,64,64,0.067315509,1,154000,0.003365775,0.016828877,0,,1,154000
980,64,179,5.25741052,1,154000,0.262870526,1.31435263,0,,1,154000
981,247,248,30.80752823,1,154000,1.540376411,7.701882057,0,,1,154000
982,245,207,19.90600515,1,154000,0.995300258,4.976501288,0,,1,154000
983,207,207,1.711684761,1,154000,0.085584238,0.42792119,0,,1,154000
984,249,70,24.91090581,1,154000,1.245545291,6.227726453,0,,1,154000
985,221,212,36.9224999,1,154000,1.846124995,9.230624975,0,,1,154000
986,68,68,2.666106987,1,154000,0.133305349,0.666526747,0,,1,154000
987,23,23,1.659143908,1,345000,0.082957195,0.414785977,0,,1,345000
988,38,38,4.918076254,1,345000,0.245903813,1.229519063,0,,1,345000
989,38,38,1.371974201,1,154000,0.06859871,0.34299355,0,,1,154000
990,211,211,0.645623503,1,154000,0.032281175,0.161405876,0,,1,154000
991,250,250,3.137324757,1,154000,0.156866238,0.784331189,0,,1,154000
992,38,38,2.568676023,1,154000,0.128433801,0.642169006,0,,1,154000
993,38,39,0.253150735,1,154000,0.012657537,0.063287684,0,,1,154000
994,15,15,4.106182682,1,154000,0.205309134,1.02654567,0,,1,154000
995,251,251,0.671298047,1,154000,0.033564902,0.167824512,0,,1,154000
996,95,114,10.77898521,1,345000,0.53894926,2.694746302,0,,1,345000
997,248,252,21.98959528,1,154000,1.099479764,5.497398821,0,,1,154000
998,253,254,24.40812358,1,154000,1.220406179,6.102030894,0,,1,154000
999,255,253,6.464145913,1,154000,0.323207296,1.616036478,0,,1,154000
1000,253,253,1.57829923,1,154000,0.078914962,0.394574808,0,,1,154000
1001,253,256,7.405344065,1,154000,0.370267203,1.851336016,0,,1,154000
1002,253,253,0.0645255,1,154000,0.003226275,0.016131375,0,,1,154000
1003,253,253,0.332245272,1,154000,0.016612264,0.083061318,0,,1,154000
1004,253,253,4.429415167,1,154000,0.221470758,1.107353792,0,,1,154000
1005,255,252,16.55000901,1,154000,0.82750045,4.137502252,0,,1,154000
1006,24,24,0.070384109,1,154000,0.003519205,0.017596027,0,,1,154000
1007,24,257,17.26034806,1,154000,0.863017403,4.315087016,0,,1,154000
1008,21,21,0.07957294,1,345000,0.003978647,0.019893235,0,,1,345000
1009,21,21,0.107397769,1,345000,0.005369888,0.026849442,0,,1,345000
1010,21,21,4.031697898,1,345000,0.201584895,1.007924474,0,,1,345000
1011,21,21,2.412027513,1,345000,0.120601376,0.603006878,0,,1,345000
1012,258,259,40.19590618,1,154000,2.009795309,10.04897655,0,,1,154000
1013,260,258,59.78426747,1,154000,2.989213374,14.94606687,0,,1,154000
1014,260,260,1.561016767,1,154000,0.078050838,0.390254192,0,,1,154000
1015,92,92,0.314142209,1,154000,0.01570711,0.078535552,0,,1,154000
1016,92,261,7.497551659,1,154000,0.374877583,1.874387915,0,,1,154000
1017,7,7,1.282445636,1,154000,0.064122282,0.320611409,0,,1,154000
1018,58,59,14.36977062,1,345000,0.718488531,3.592442655,0,,1,345000
1019,262,262,0.084017168,1,154000,0.004200858,0.021004292,0,,1,154000
1020,59,64,19.85082272,1,345000,0.992541136,4.962705679,0,,1,345000
1021,263,264,37.37849035,1,154000,1.868924517,9.344622587,0,,1,154000
1022,263,265,31.16357354,1,154000,1.558178677,7.790893386,0,,1,154000
1023,263,266,35.87581646,1,154000,1.793790823,8.968954116,0,,1,154000
1024,39,39,3.858980629,1,154000,0.192949031,0.964745157,0,,1,154000
1025,39,39,2.357769568,1,154000,0.117888478,0.589442392,0,,1,154000
1026,41,108,34.46430248,1,345000,1.723215124,8.616075619,0,,1,345000
1027,41,41,0.088164561,1,345000,0.004408228,0.02204114,0,,1,345000
1028,41,41,0.086679701,1,345000,0.004333985,0.021669925,0,,1,345000
1029,41,41,0.084560963,1,345000,0.004228048,0.021140241,0,,1,345000
1030,41,41,0.092581672,1,345000,0.004629084,0.023145418,0,,1,345000
1031,179,292,1.882220405,1,154000,0.09411102,0.470555101,0,,1,154000
1032,292,292,5.533233943,1,345000,0.276661697,1.383308486,0,,1,345000
1033,34,34,7.639619483,1,154000,0.381980974,1.909904871,0,,1,154000
1034,9,9,2.339713803,1,154000,0.11698569,0.584928451,0,,1,154000
1035,19,19,6.926333701,1,154000,0.346316685,1.731583425,0,,1,154000
1036,9,9,3.763721502,1,154000,0.188186075,0.940930375,0,,1,154000
1037,18,9,9.879440719,1,345000,0.493972036,2.46986018,0,,1,345000
1038,254,209,40.39432439,1,154000,2.019716219,10.0985811,0,,1,154000
1039,267,268,13.78632894,1,154000,0.689316447,3.446582236,0,,1,154000
1040,269,269,0.214631298,1,154000,0.010731565,0.053657824,0,,1,154000
1041,269,121,49.50156386,1,154000,2.475078193,12.37539096,0,,1,154000
1042,269,270,11.1201213,1,154000,0.556006065,2.780030324,0,,1,154000
1043,271,272,16.16261206,1,154000,0.808130603,4.040653015,0,,1,154000
1044,64,64,3.950766961,1,154000,0.197538348,0.98769174,0,,1,154000
1045,152,152,12.13380783,1,154000,0.606690391,3.033451957,0,,1,154000
1046,41,41,1.579624913,1,765000,0.078981246,0.394906228,0,,1,765000
1047,210,273,13.64324202,1,154000,0.682162101,3.410810505,0,,1,154000
1048,68,68,2.780302731,1,154000,0.139015137,0.695075683,0,,1,154000
1049,86,86,3.863579911,1,154000,0.193178996,0.965894978,0,,1,154000
1050,88,88,0.313893474,1,154000,0.015694674,0.078473368,0,,1,154000
1051,87,87,4.698244812,1,154000,0.234912241,1.174561203,0,,1,154000
1052,87,87,2.799915144,1,154000,0.139995757,0.699978786,0,,1,154000
1053,274,274,0.698400541,1,154000,0.034920027,0.174600135,0,,1,154000
1054,274,275,13.69689219,1,154000,0.684844609,3.424223047,0,,1,154000
1055,219,275,14.11561513,1,154000,0.705780756,3.528903782,0,,1,154000
1056,276,274,18.94316633,1,154000,0.947158317,4.735791584,0,,1,154000
1057,152,152,0.310091546,1,154000,0.015504577,0.077522886,0,,1,154000
1058,11,116,25.3725135,1,345000,1.268625675,6.343128376,0,,1,345000
1059,11,11,2.593186576,1,345000,0.129659329,0.648296644,0,,1,345000
1060,9,178,59.34184892,1,345000,2.967092446,14.83546223,0,,1,345000
1061,277,278,11.5765313,1,154000,0.578826565,2.894132824,0,,1,154000
1062,7,7,5.918538796,1,154000,0.29592694,1.479634699,0,,1,154000
1063,279,280,17.59666338,1,154000,0.879833169,4.399165845,0,,1,154000
1064,281,258,12.11731207,1,154000,0.605865604,3.029328018,0,,1,154000
1065,147,147,2.84712757,1,154000,0.142356378,0.711781892,0,,1,154000
1066,234,234,2.392647484,1,345000,0.119632374,0.598161871,0,,1,345000
1067,316,316,0.081157016,1,154000,0.004057851,0.020289254,0,,1,154000
1068,178,64,8.767558077,1,345000,0.438377904,2.191889519,0,,1,345000
1069,178,322,4.304447371,1,154000,0.215222369,1.076111843,0,,1,154000
1070,84,282,5.913158701,1,154000,0.295657935,1.478289675,0,,1,154000
1071,28,153,19.40515602,1,345000,0.970257801,4.851289006,0,,1,345000
1072,47,264,47.66046458,1,154000,2.383023229,11.91511615,0,,1,154000
1073,283,74,8.334576534,1,154000,0.416728827,2.083644133,0,,1,154000
1074,284,283,26.89884181,1,154000,1.34494209,6.724710452,0,,1,154000
1075,284,285,61.87348576,1,154000,3.093674288,15.46837144,0,,1,154000
1076,284,286,8.960897792,1,154000,0.44804489,2.240224448,0,,1,154000
1077,21,21,4.135395681,1,154000,0.206769784,1.03384892,0,,1,154000
1078,95,192,26.7158866,1,345000,1.33579433,6.678971649,0,,1,345000
1079,144,144,8.804301122,1,154000,0.440215056,2.20107528,0,,1,154000
1080,234,168,17.35982044,1,345000,0.867991022,4.33995511,0,,1,345000
1081,234,187,24.23460205,1,154000,1.211730102,6.058650512,0,,1,154000
1082,187,164,8.935340793,1,154000,0.44676704,2.233835198,0,,1,154000
1083,165,165,0.052926984,1,154000,0.002646349,0.013231746,0,,1,154000
1084,287,288,18.90732542,1,154000,0.945366271,4.726831356,0,,1,154000
1085,43,43,0.40962252,1,154000,0.020481126,0.10240563,0,,1,154000
1086,43,43,0.328782933,1,154000,0.016439147,0.082195733,0,,1,154000
1087,144,53,13.1738319,1,154000,0.658691595,3.293457976,0,,1,154000
1088,192,192,0.118018884,1,345000,0.005900944,0.029504721,0,,1,345000
1089,192,192,0.094700658,1,345000,0.004735033,0.023675164,0,,1,345000
1090,92,92,4.246099734,1,154000,0.212304987,1.061524933,0,,1,154000
1091,92,92,3.446129051,1,154000,0.172306453,0.861532263,0,,1,154000
1092,171,260,92.54020501,1,154000,4.62701025,23.13505125,0,,1,154000
1093,289,289,1.75705532,1,154000,0.087852766,0.43926383,0,,1,154000
1094,0,0,0.349444319,1,345000,0.017472216,0.08736108,0,,1,345000
1095,21,21,5.771175212,1,154000,0.288558761,1.442793803,0,,1,154000
1096,112,180,16.12137032,1,345000,0.806068516,4.030342581,0,,1,345000
1097,4,116,14.74279745,1,345000,0.737139873,3.685699363,0,,1,345000
1098,161,290,19.57064037,1,154000,0.978532018,4.892660092,0,,1,154000
1099,161,161,2.823690446,1,154000,0.141184522,0.705922611,0,,1,154000
1100,73,73,0.388323231,1,345000,0.019416162,0.097080808,0,,1,345000
1101,192,192,3.916699747,1,154000,0.195834987,0.979174937,0,,1,154000
1102,192,192,2.845625023,1,154000,0.142281251,0.711406256,0,,1,154000
1103,192,192,0.106742075,1,154000,0.005337104,0.026685519,0,,1,154000
1104,192,192,0.117697986,1,154000,0.005884899,0.029424496,0,,1,154000
1105,95,291,49.45297812,1,154000,2.472648906,12.36324453,0,,1,154000
1106,187,30,7.89421543,1,345000,0.394710772,1.973553858,0,,1,345000
1107,27,11,7.365691034,1,345000,0.368284552,1.841422758,0,,1,345000
1108,47,47,0.994336967,1,345000,0.049716848,0.248584242,0,,1,345000
1109,47,47,0.176635684,1,765000,0.008831784,0.044158921,0,,1,765000
1110,47,47,0.204900483,1,765000,0.010245024,0.051225121,0,,1,765000
1111,47,47,0.983541655,1,345000,0.049177083,0.245885414,0,,1,345000
1112,1,1,0.246041491,1,345000,0.012302075,0.061510373,0,,1,345000
1113,1,1,0.254590027,1,345000,0.012729501,0.063647507,0,,1,345000
1114,30,30,0.08014446,1,345000,0.004007223,0.020036115,0,,1,345000
1115,30,30,0.079546774,1,345000,0.003977339,0.019886693,0,,1,345000
1116,30,30,0.080364455,1,345000,0.004018223,0.020091114,0,,1,345000
1117,30,30,0.081398674,1,345000,0.004069934,0.020349669,0,,1,345000
1118,30,30,4.678770261,1,345000,0.233938513,1.169692565,0,,1,345000
1119,324,292,13.89476264,1,345000,0.694738132,3.473690661,0,,1,345000
1120,292,292,3.629206416,1,154000,0.181460321,0.907301604,0,,1,154000
1121,293,111,44.82052586,1,345000,2.241026293,11.20513146,0,,1,345000
1122,294,295,20.79788123,1,345000,1.039894061,5.199470307,0,,1,345000
1123,294,294,0.132694585,1,345000,0.006634729,0.033173646,0,,1,345000
1124,294,294,0.132848393,1,345000,0.00664242,0.033212098,0,,1,345000
1125,2,2,0.051794778,1,154000,0.002589739,0.012948695,0,,1,154000
1126,2,2,0.83955738,1,154000,0.041977869,0.209889345,0,,1,154000
1127,2,114,13.56815663,1,345000,0.678407831,3.392039157,0,,1,345000
1128,33,35,15.35145209,1,345000,0.767572605,3.837863023,0,,1,345000
1129,39,35,12.85589393,1,345000,0.642794696,3.213973482,0,,1,345000
1130,38,38,2.991072358,1,345000,0.149553618,0.74776809,0,,1,345000
1131,127,127,1.767411046,1,345000,0.088370552,0.441852761,0,,1,345000
1132,124,127,19.11742239,1,345000,0.955871119,4.779355597,0,,1,345000
1133,124,124,3.430984603,1,345000,0.17154923,0.857746151,0,,1,345000
1134,190,190,0.091230222,1,154000,0.004561511,0.022807556,0,,1,154000
1135,190,190,2.207214771,1,154000,0.110360739,0.551803693,0,,1,154000
1136,10,98,35.77053536,1,345000,1.788526768,8.94263384,0,,1,345000
1137,180,99,45.60702688,1,345000,2.280351344,11.40175672,0,,1,345000
1138,93,112,9.730044913,1,345000,0.486502246,2.432511228,0,,1,345000
1139,296,98,23.85254871,1,345000,1.192627436,5.963137178,0,,1,345000
1140,297,297,0.947612067,1,154000,0.047380603,0.236903017,0,,1,154000
1141,298,298,2.383904618,1,154000,0.119195231,0.595976155,0,,1,154000
1142,298,298,0.457038225,1,154000,0.022851911,0.114259556,0,,1,154000
1143,298,298,0.4308453,1,154000,0.021542265,0.107711325,0,,1,154000
1144,297,297,2.908271021,1,154000,0.145413551,0.727067755,0,,1,154000
1145,297,298,27.5105443,1,154000,1.375527215,6.877636075,0,,1,154000
1146,126,297,21.52224741,1,154000,1.076112371,5.380561853,0,,1,154000
1147,99,102,16.39364798,1,345000,0.819682399,4.098411996,0,,1,345000
1148,6,21,9.207375463,1,154000,0.460368773,2.301843866,0,,1,154000
1149,153,153,0.966462533,1,345000,0.048323127,0.241615633,0,,1,345000
1150,324,292,7.440928148,1,154000,0.372046407,1.860232037,0,,1,154000
1151,160,160,9.894744136,1,345000,0.494737207,2.473686034,0,,1,345000
1152,23,299,22.02947718,1,345000,1.101473859,5.507369296,0,,1,345000
1153,300,300,0.148758165,1,154000,0.007437908,0.037189541,0,,1,154000
1154,300,300,0.549085121,1,154000,0.027454256,0.13727128,0,,1,154000
1155,23,23,2.476771843,1,345000,0.123838592,0.619192961,0,,1,345000
1156,23,23,3.82543221,1,154000,0.19127161,0.956358052,0,,1,154000
1157,152,152,2.067639581,1,345000,0.103381979,0.516909895,0,,1,345000
1158,152,152,2.821780473,1,345000,0.141089024,0.705445118,0,,1,345000
1159,21,21,4.442187736,1,154000,0.222109387,1.110546934,0,,1,154000
1160,21,21,0.835980596,1,345000,0.04179903,0.208995149,0,,1,345000
1161,189,301,15.15846418,1,154000,0.757923209,3.789616046,0,,1,154000
1162,301,301,0.206134654,1,154000,0.010306733,0.051533663,0,,1,154000
1163,301,301,0.172228627,1,154000,0.008611431,0.043057157,0,,1,154000
1164,316,316,1.773253018,1,154000,0.088662651,0.443313254,0,,1,154000
1165,302,303,8.771808677,1,154000,0.438590434,2.192952169,0,,1,154000
1166,304,12,16.07406842,1,154000,0.803703421,4.018517106,0,,1,154000
1167,305,52,13.76714922,1,154000,0.688357461,3.441787305,0,,1,154000
1168,135,135,0.182004753,1,154000,0.009100238,0.045501188,0,,1,154000
1169,8,302,21.32828413,1,154000,1.066414206,5.332071032,0,,1,154000
1170,302,304,7.146037793,1,154000,0.35730189,1.786509448,0,,1,154000
1171,304,304,3.392206812,1,154000,0.169610341,0.848051703,0,,1,154000
1172,304,304,0.309494776,1,154000,0.015474739,0.077373694,0,,1,154000
1173,304,304,0.32421151,1,154000,0.016210576,0.081052878,0,,1,154000
1174,25,25,3.945340599,1,154000,0.19726703,0.98633515,0,,1,154000
1175,249,249,0.942588903,1,154000,0.047129445,0.235647226,0,,1,154000
1176,70,70,1.603667533,1,154000,0.080183377,0.400916883,0,,1,154000
1177,306,196,42.87031118,1,154000,2.143515559,10.7175778,0,,1,154000
1178,55,306,50.85032504,1,154000,2.542516252,12.71258126,0,,1,154000
1179,306,306,2.435404032,1,154000,0.121770202,0.608851008,0,,1,154000
1180,307,308,50.00234318,1,154000,2.500117159,12.5005858,0,,1,154000
1181,309,279,38.72608481,1,154000,1.93630424,9.681521202,0,,1,154000
1182,306,309,20.48727341,1,154000,1.024363671,5.121818353,0,,1,154000
1183,306,308,37.5608504,1,154000,1.87804252,9.390212599,0,,1,154000
1184,232,232,2.076235405,1,154000,0.10381177,0.519058851,0,,1,154000
1185,152,152,4.766319316,1,154000,0.238315966,1.191579829,0,,1,154000
1186,152,152,0.113793119,1,154000,0.005689656,0.02844828,0,,1,154000
1187,152,152,2.815756691,1,154000,0.140787835,0.703939173,0,,1,154000
1188,292,292,3.296961799,1,154000,0.16484809,0.82424045,0,,1,154000
1189,31,31,0.79301989,1,154000,0.039650994,0.198254972,0,,1,154000
1190,193,69,10.51596716,1,154000,0.525798358,2.62899179,0,,1,154000
1191,69,69,2.593161165,1,154000,0.129658058,0.648290291,0,,1,154000
